Latitude (decimal degrees):	52.546
Longitude (decimal degrees):	11.399
Elevation (m):	41
Radiation database:	PVGIS-SARAH2


Slope: 10 deg. 
Azimuth: -81 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200320:0311,0.0,0.0,0.0,6.59,1.66,0.0
20200320:0411,0.0,0.0,0.0,6.5,1.86,0.0
20200320:0511,0.0,0.0,0.0,6.34,2.07,0.0
20200320:0611,13410.0,27.83,7.2,6.2,2.14,0.0
20200320:0711,38390.0,59.63,15.96,6.16,2.07,0.0
20200320:0811,55040.0,79.51,23.93,6.43,1.93,0.0
20200320:0911,62480.0,88.45,30.56,7.09,1.79,0.0
20200320:1011,52190.0,76.53,35.21,7.6,1.86,0.0
20200320:1111,70700.0,98.39,37.25,8.2,2.28,0.0
20200320:1211,65640.0,92.43,36.33,8.11,2.62,0.0
20200320:1311,80200.0,109.33,32.63,8.22,2.83,0.0
20200320:1411,94040.0,125.23,26.68,8.24,2.83,0.0
20200320:1511,83420.0,113.28,19.16,8.05,2.69,0.0
20200320:1611,46220.0,70.58,10.65,7.77,2.69,0.0
20200320:1711,0.0,0.0,0.0,7.3,2.76,0.0
20200320:1811,0.0,0.0,0.0,6.7,2.62,0.0
20200320:1911,0.0,0.0,0.0,6.39,2.76,0.0
20200320:2011,0.0,0.0,0.0,6.11,2.69,0.0
20200320:2111,0.0,0.0,0.0,5.96,2.69,0.0
20200320:2211,0.0,0.0,0.0,5.69,2.83,0.0
20200320:2311,0.0,0.0,0.0,5.19,3.1,0.0
20200321:0011,0.0,0.0,0.0,4.54,3.17,0.0
20200321:0111,0.0,0.0,0.0,3.83,3.03,0.0
20200321:0211,0.0,0.0,0.0,3.12,2.9,0.0
20200321:0311,0.0,0.0,0.0,2.71,2.97,0.0
20200321:0411,0.0,0.0,0.0,2.43,3.24,0.0
20200321:0511,0.0,0.0,0.0,2.23,3.45,0.0
20200321:0611,149090.0,197.31,7.57,2.18,3.45,0.0
20200321:0711,336520.0,397.78,16.33,2.99,3.79,0.0
20200321:0811,254200.0,298.87,24.31,3.67,4.55,0.0
20200321:0911,313000.0,364.46,30.96,4.6,5.31,0.0
20200321:1011,192000.0,232.35,35.61,5.33,5.1,0.0
20200321:1111,124690.0,158.02,37.64,5.83,5.1,0.0
20200321:1211,235680.0,281.64,36.71,5.91,5.1,0.0
20200321:1311,319440.0,377.52,32.98,6.05,4.9,0.0
20200321:1411,240180.0,292.96,27.0,6.31,4.69,0.0
20200321:1511,144320.0,194.67,19.45,6.15,4.41,0.0
20200321:1611,47720.0,76.3,10.92,5.84,4.14,0.0
20200321:1711,0.0,0.0,0.0,5.11,3.45,0.0
20200321:1811,0.0,0.0,0.0,4.03,3.31,0.0
20200321:1911,0.0,0.0,0.0,3.16,3.1,0.0
20200321:2011,0.0,0.0,0.0,2.63,3.31,0.0
20200321:2111,0.0,0.0,0.0,2.17,3.38,0.0
20200321:2211,0.0,0.0,0.0,1.56,3.24,0.0
20200321:2311,0.0,0.0,0.0,1.01,3.1,0.0
20200322:0011,0.0,0.0,0.0,0.52,3.03,0.0
20200322:0111,0.0,0.0,0.0,0.07,2.97,0.0
20200322:0211,0.0,0.0,0.0,-0.28,2.97,0.0
20200322:0311,0.0,0.0,0.0,-0.55,2.9,0.0
20200322:0411,0.0,0.0,0.0,-0.77,2.9,0.0
20200322:0511,0.0,0.0,0.0,-0.98,2.9,0.0
20200322:0611,164600.0,212.41,7.93,-0.91,2.9,0.0
20200322:0711,345460.0,404.01,16.7,-0.08,2.55,0.0
20200322:0811,487370.0,558.76,24.69,1.26,3.38,0.0
20200322:0911,581240.0,666.01,31.35,2.52,4.0,0.0
20200322:1011,600320.0,689.84,36.02,3.65,4.48,0.0
20200322:1111,618740.0,714.31,38.04,4.61,4.55,0.0
20200322:1211,540220.0,627.36,37.09,5.11,4.28,0.0
20200322:1311,450790.0,531.55,33.33,5.53,4.21,0.0
20200322:1411,305070.0,380.76,27.32,5.58,4.14,0.0
20200322:1511,138020.0,212.17,19.74,5.27,4.14,0.0
20200322:1611,25030.0,58.03,11.19,4.63,3.86,0.0
20200322:1711,0.0,0.0,0.0,3.65,3.17,0.0
20200322:1811,0.0,0.0,0.0,2.39,2.83,0.0
20200322:1911,0.0,0.0,0.0,1.84,2.76,0.0
20200322:2011,0.0,0.0,0.0,1.12,2.55,0.0
20200322:2111,0.0,0.0,0.0,0.44,2.41,0.0
20200322:2211,0.0,0.0,0.0,-0.15,2.28,0.0
20200322:2311,0.0,0.0,0.0,-0.55,2.34,0.0
20200323:0011,0.0,0.0,0.0,-0.85,2.41,0.0
20200323:0111,0.0,0.0,0.0,-1.12,2.48,0.0
20200323:0211,0.0,0.0,0.0,-1.38,2.34,0.0
20200323:0311,0.0,0.0,0.0,-1.65,2.28,0.0
20200323:0411,0.0,0.0,0.0,-1.91,2.21,0.0
20200323:0511,0.0,0.0,0.0,-2.14,2.14,0.0
20200323:0611,169950.0,217.19,8.29,-1.96,2.07,0.0
20200323:0711,346700.0,404.18,17.07,-0.93,2.07,0.0
20200323:0811,483490.0,555.58,25.08,0.64,2.55,0.0
20200323:0911,575350.0,661.53,31.75,2.1,3.24,0.0
20200323:1011,626280.0,722.08,36.42,3.0,3.66,0.0
20200323:1111,623390.0,721.93,38.44,3.75,3.59,0.0
20200323:1211,563370.0,655.86,37.47,4.36,3.38,0.0
20200323:1311,451520.0,533.31,33.67,4.78,3.1,0.0
20200323:1411,309850.0,386.01,27.63,4.9,2.83,0.0
20200323:1511,143820.0,217.39,20.03,4.73,2.76,0.0
20200323:1611,28110.0,62.87,11.47,4.07,2.21,0.0
20200323:1711,1460.0,8.9,2.44,2.36,2.14,0.0
20200323:1811,0.0,0.0,0.0,0.79,2.21,0.0
20200323:1911,0.0,0.0,0.0,0.71,2.21,0.0
20200323:2011,0.0,0.0,0.0,0.07,2.28,0.0
20200323:2111,0.0,0.0,0.0,-0.34,2.28,0.0
20200323:2211,0.0,0.0,0.0,-0.67,2.21,0.0
20200323:2311,0.0,0.0,0.0,-0.99,2.14,0.0
20200324:0011,0.0,0.0,0.0,-1.25,2.14,0.0
20200324:0111,0.0,0.0,0.0,-1.46,2.14,0.0
20200324:0211,0.0,0.0,0.0,-1.57,2.07,0.0
20200324:0311,0.0,0.0,0.0,-1.91,1.93,0.0
20200324:0411,0.0,0.0,0.0,-2.22,1.93,0.0
20200324:0511,0.0,0.0,0.0,-2.4,2.07,0.0
20200324:0611,173450.0,220.0,8.66,-1.98,2.14,0.0
20200324:0711,348110.0,406.31,17.44,-0.58,1.86,0.0
20200324:0811,484550.0,557.81,25.46,1.14,2.55,0.0
20200324:0911,573170.0,662.97,32.14,2.8,2.9,0.0
20200324:1011,609300.0,707.11,36.82,3.99,3.38,0.0
20200324:1111,602600.0,702.14,38.84,4.88,3.45,0.0
20200324:1211,543710.0,635.74,37.84,5.6,3.52,0.0
20200324:1311,441140.0,522.57,34.02,6.07,3.38,0.0
20200324:1411,306970.0,381.42,27.94,6.22,3.17,0.0
20200324:1511,149390.0,220.29,20.31,6.0,2.9,0.0
20200324:1611,31750.0,68.3,11.74,5.15,2.28,0.0
20200324:1711,3590.0,12.85,2.7,3.07,2.41,0.0
20200324:1811,0.0,0.0,0.0,1.3,2.55,0.0
20200324:1911,0.0,0.0,0.0,1.26,2.41,0.0
20200324:2011,0.0,0.0,0.0,0.55,2.41,0.0
20200324:2111,0.0,0.0,0.0,0.09,2.48,0.0
20200324:2211,0.0,0.0,0.0,-0.24,2.48,0.0
20200324:2311,0.0,0.0,0.0,-0.52,2.55,0.0
20200325:0011,0.0,0.0,0.0,-0.82,2.48,0.0
20200325:0111,0.0,0.0,0.0,-1.2,2.21,0.0
20200325:0211,0.0,0.0,0.0,-1.56,2.14,0.0
20200325:0311,0.0,0.0,0.0,-1.74,2.28,0.0
20200325:0411,0.0,0.0,0.0,-1.88,2.34,0.0
20200325:0511,0.0,0.0,0.0,-2.04,2.28,0.0
20200325:0611,190870.0,240.21,9.02,-1.8,2.07,0.0
20200325:0711,364270.0,424.66,17.81,-0.01,2.21,0.0
20200325:0811,501590.0,578.08,25.84,1.61,2.69,0.0
20200325:0911,593480.0,687.75,32.54,3.06,2.9,0.0
20200325:1011,624610.0,727.07,37.22,4.26,3.24,0.0
20200325:1111,614980.0,717.2,39.23,5.23,3.59,0.0
20200325:1211,560020.0,655.0,38.22,5.99,3.72,0.0
20200325:1311,450630.0,533.26,34.36,6.5,3.79,0.0
20200325:1411,315320.0,391.58,28.25,6.67,3.79,0.0
20200325:1511,152390.0,226.08,20.6,6.54,3.72,0.0
20200325:1611,31820.0,70.62,12.01,5.99,3.03,0.0
20200325:1711,4730.0,14.83,2.97,4.56,2.9,0.0
20200325:1811,0.0,0.0,0.0,3.0,2.9,0.0
20200325:1911,0.0,0.0,0.0,3.23,3.24,0.0
20200325:2011,0.0,0.0,0.0,2.59,3.1,0.0
20200325:2111,0.0,0.0,0.0,1.92,2.97,0.0
20200325:2211,0.0,0.0,0.0,1.23,2.69,0.0
20200325:2311,0.0,0.0,0.0,0.61,2.48,0.0
20200326:0011,0.0,0.0,0.0,0.16,2.41,0.0
20200326:0111,0.0,0.0,0.0,-0.18,2.41,0.0
20200326:0211,0.0,0.0,0.0,-0.47,2.48,0.0
20200326:0311,0.0,0.0,0.0,-0.73,2.48,0.0
20200326:0411,0.0,0.0,0.0,-0.94,2.48,0.0
20200326:0511,0.0,0.0,0.0,-1.09,2.48,0.0
20200326:0611,179920.0,226.56,9.38,-0.78,2.48,0.0
20200326:0711,349020.0,407.16,18.18,0.78,2.48,0.0
20200326:0811,496260.0,571.9,26.22,2.43,3.1,0.0
20200326:0911,579570.0,672.24,32.93,4.07,3.24,0.0
20200326:1011,618010.0,722.54,37.62,5.59,3.38,0.0
20200326:1111,614120.0,720.81,39.63,6.83,3.66,0.0
20200326:1211,561620.0,661.08,38.59,7.72,3.86,0.0
20200326:1311,455320.0,542.08,34.7,8.3,4.07,0.0
20200326:1411,312930.0,390.29,28.56,8.56,4.14,0.0
20200326:1511,154770.0,227.1,20.89,8.51,4.07,0.0
20200326:1611,35720.0,75.66,12.28,8.03,3.45,0.0
20200326:1711,4660.0,14.83,3.23,6.81,3.03,0.0
20200326:1811,0.0,0.0,0.0,5.3,2.97,0.0
20200326:1911,0.0,0.0,0.0,5.32,3.03,0.0
20200326:2011,0.0,0.0,0.0,4.53,2.83,0.0
20200326:2111,0.0,0.0,0.0,3.81,2.62,0.0
20200326:2211,0.0,0.0,0.0,3.17,2.62,0.0
20200326:2311,0.0,0.0,0.0,2.68,2.55,0.0
20200327:0011,0.0,0.0,0.0,2.29,2.55,0.0
20200327:0111,0.0,0.0,0.0,2.0,2.55,0.0
20200327:0211,0.0,0.0,0.0,1.75,2.48,0.0
20200327:0311,0.0,0.0,0.0,1.52,2.55,0.0
20200327:0411,0.0,0.0,0.0,1.3,2.55,0.0
20200327:0511,0.0,0.0,0.0,1.1,2.55,0.0
20200327:0611,155760.0,198.81,9.74,1.4,2.48,0.0
20200327:0711,323970.0,383.07,18.55,3.66,2.34,0.0
20200327:0811,458460.0,537.87,26.6,6.03,2.76,0.0
20200327:0911,539110.0,638.6,33.32,8.32,2.9,0.0
20200327:1011,576000.0,689.63,38.02,10.36,3.03,0.0
20200327:1111,575410.0,693.01,40.02,11.88,3.24,0.0
20200327:1211,533230.0,645.03,38.96,12.97,3.38,0.0
20200327:1311,425480.0,520.63,35.04,13.64,3.45,0.0
20200327:1411,298020.0,380.48,28.87,13.91,3.52,0.0
20200327:1511,152290.0,225.27,21.17,13.72,3.59,0.0
20200327:1611,38470.0,79.72,12.55,13.05,3.17,0.0
20200327:1711,5710.0,16.8,3.5,11.48,3.03,0.0
20200327:1811,0.0,0.0,0.0,9.7,2.9,0.0
20200327:1911,0.0,0.0,0.0,9.32,2.97,0.0
20200327:2011,0.0,0.0,0.0,8.14,2.76,0.0
20200327:2111,0.0,0.0,0.0,7.0,2.55,0.0
20200327:2211,0.0,0.0,0.0,5.96,2.48,0.0
20200327:2311,0.0,0.0,0.0,5.02,2.41,0.0
20200328:0011,0.0,0.0,0.0,4.18,2.28,0.0
20200328:0111,0.0,0.0,0.0,3.41,2.21,0.0
20200328:0211,0.0,0.0,0.0,2.74,2.21,0.0
20200328:0311,0.0,0.0,0.0,2.15,2.14,0.0
20200328:0411,0.0,0.0,0.0,1.64,2.14,0.0
20200328:0511,0.0,0.0,0.0,1.21,2.14,0.0
20200328:0611,185190.0,233.44,10.1,1.46,2.07,0.0
20200328:0711,358860.0,423.93,18.91,3.4,1.93,0.0
20200328:0811,489360.0,575.94,26.98,5.63,2.21,0.0
20200328:0911,573040.0,682.9,33.71,7.82,2.21,0.0
20200328:1011,602100.0,724.53,38.42,9.77,2.41,0.0
20200328:1111,594390.0,718.39,40.42,11.27,2.69,0.0
20200328:1211,546230.0,661.0,39.34,12.21,2.97,0.0
20200328:1311,445390.0,543.44,35.38,12.64,3.1,0.0
20200328:1411,310660.0,394.04,29.18,12.65,3.31,0.0
20200328:1511,159240.0,233.47,21.45,12.35,3.45,0.0
20200328:1611,38900.0,82.36,12.81,11.7,3.17,0.0
20200328:1711,6990.0,18.78,3.76,10.38,2.55,0.0
20200328:1811,0.0,0.0,0.0,8.61,2.34,0.0
20200328:1911,0.0,0.0,0.0,7.58,2.41,0.0
20200328:2011,0.0,0.0,0.0,6.49,2.28,0.0
20200328:2111,0.0,0.0,0.0,5.75,2.07,0.0
20200328:2211,0.0,0.0,0.0,5.42,2.14,0.0
20200328:2311,0.0,0.0,0.0,5.22,2.41,0.0
20200329:0011,0.0,0.0,0.0,5.07,2.76,0.0
20200329:0111,0.0,0.0,0.0,4.66,2.9,0.0
20200329:0211,0.0,0.0,0.0,4.4,3.03,0.0
20200329:0311,0.0,0.0,0.0,3.89,3.24,0.0
20200329:0411,0.0,0.0,0.0,3.35,3.45,0.0
20200329:0511,0.0,0.0,0.0,2.78,3.45,0.0
20200329:0611,97090.0,128.67,10.46,2.95,3.38,0.0
20200329:0711,35600.0,55.66,19.28,3.78,4.41,0.0
20200329:0811,57580.0,81.5,27.35,3.97,4.97,0.0
20200329:0911,58590.0,82.49,34.1,3.54,5.45,0.0
20200329:1011,137020.0,169.95,38.82,3.07,4.48,0.0
20200329:1111,280330.0,326.21,40.81,2.76,6.0,0.0
20200329:1211,257640.0,301.38,39.71,2.5,5.52,0.0
20200329:1311,145430.0,178.9,35.72,2.75,4.83,0.0
20200329:1411,109940.0,140.13,29.49,3.45,5.24,0.0
20200329:1511,161730.0,203.89,21.73,3.36,5.17,0.0
20200329:1611,70290.0,101.26,13.08,3.67,5.03,0.0
20200329:1711,4170.0,13.84,4.02,3.34,4.48,0.0
20200329:1811,0.0,0.0,0.0,2.68,4.21,0.0
20200329:1911,0.0,0.0,0.0,1.83,3.72,0.0
20200329:2011,0.0,0.0,0.0,1.12,2.83,0.0
20200329:2111,0.0,0.0,0.0,0.3,2.0,0.0
20200329:2211,0.0,0.0,0.0,-0.5,2.0,0.0
20200329:2311,0.0,0.0,0.0,-1.01,2.07,0.0
20200330:0011,0.0,0.0,0.0,-1.36,2.14,0.0
20200330:0111,0.0,0.0,0.0,-1.62,2.07,0.0
20200330:0211,0.0,0.0,0.0,-1.87,1.79,0.0
20200330:0311,0.0,0.0,0.0,-2.13,1.72,0.0
20200330:0411,0.0,0.0,0.0,-2.39,1.79,0.0
20200330:0511,0.0,0.0,0.0,-2.59,2.0,0.0
20200330:0611,85960.0,113.34,10.82,-1.63,2.07,0.0
20200330:0711,151980.0,184.13,19.64,-0.5,2.9,0.0
20200330:0811,238160.0,278.33,27.73,0.83,3.59,0.0
20200330:0911,177360.0,213.4,34.49,1.86,3.93,0.0
20200330:1011,319530.0,370.2,39.22,2.28,4.0,0.0
20200330:1111,192710.0,231.62,41.2,3.21,4.07,0.0
20200330:1211,216000.0,258.15,40.08,3.86,3.86,0.0
20200330:1311,88850.0,117.28,36.06,4.36,3.72,0.0
20200330:1411,72980.0,99.39,29.79,4.35,3.03,0.0
20200330:1511,99070.0,129.29,22.01,4.67,2.9,0.0
20200330:1611,69020.0,97.79,13.34,4.29,1.79,0.0
20200330:1711,7280.0,18.78,4.28,3.34,1.93,0.0
20200330:1811,0.0,0.0,0.0,1.8,2.21,0.0
20200330:1911,0.0,0.0,0.0,1.25,1.59,0.0
20200330:2011,0.0,0.0,0.0,0.59,1.72,0.0
20200330:2111,0.0,0.0,0.0,0.06,1.93,0.0
20200330:2211,0.0,0.0,0.0,-0.46,2.07,0.0
20200330:2311,0.0,0.0,0.0,-0.87,2.21,0.0
20200331:0011,0.0,0.0,0.0,-1.3,2.14,0.0
20200331:0111,0.0,0.0,0.0,-1.73,2.07,0.0
20200331:0211,0.0,0.0,0.0,-2.14,2.0,0.0
20200331:0311,0.0,0.0,0.0,-2.46,1.93,0.0
20200331:0411,0.0,0.0,0.0,-2.66,1.86,0.0
20200331:0511,0.0,0.0,0.0,-2.96,1.79,0.0
20200331:0611,116440.0,147.85,11.17,-2.34,1.38,0.0
20200331:0711,255920.0,300.12,20.01,-0.37,1.17,0.0
20200331:0811,413560.0,479.62,28.1,1.4,1.38,0.0
20200331:0911,533230.0,621.95,34.88,2.8,1.79,0.0
20200331:1011,350590.0,411.7,39.61,3.63,1.79,0.0
20200331:1111,316100.0,374.97,41.59,4.17,1.24,0.0
20200331:1211,105950.0,137.15,40.44,4.47,1.03,0.0
20200331:1311,290550.0,347.04,36.39,4.53,1.1,0.0
20200331:1411,198240.0,241.68,30.1,4.4,1.24,0.0
20200331:1511,94980.0,124.78,22.29,4.44,1.31,0.0
20200331:1611,72540.0,107.97,13.61,4.22,1.31,0.0
20200331:1711,12030.0,25.7,4.54,3.8,0.83,0.0
20200331:1811,0.0,0.0,0.0,3.07,0.97,0.0
20200331:1911,0.0,0.0,0.0,1.86,1.59,0.0
20200331:2011,0.0,0.0,0.0,0.45,1.79,0.0
20200331:2111,0.0,0.0,0.0,-0.25,1.93,0.0
20200331:2211,0.0,0.0,0.0,-0.7,2.0,0.0
20200331:2311,0.0,0.0,0.0,-0.98,2.07,0.0
20200401:0011,0.0,0.0,0.0,-1.11,2.21,0.0
20200401:0111,0.0,0.0,0.0,-1.08,2.28,0.0
20200401:0211,0.0,0.0,0.0,-1.07,2.34,0.0
20200401:0311,0.0,0.0,0.0,-1.02,2.34,0.0
20200401:0411,0.0,0.0,0.0,-1.05,2.34,0.0
20200401:0511,590.0,6.96,2.43,-1.09,2.41,0.0
20200401:0611,230610.0,281.72,11.53,-0.27,2.41,0.0
20200401:0711,397810.0,461.14,20.37,1.13,2.48,0.0
20200401:0811,525650.0,607.48,28.48,2.96,2.83,0.0
20200401:0911,603130.0,701.72,35.27,4.57,3.17,0.0
20200401:1011,637360.0,746.16,40.01,5.9,3.45,0.0
20200401:1111,598620.0,703.09,41.98,6.83,3.52,0.0
20200401:1211,400330.0,473.15,40.81,7.62,3.59,0.0
20200401:1311,270210.0,324.79,36.73,7.9,3.52,0.0
20200401:1411,110910.0,144.11,30.4,7.87,3.52,0.0
20200401:1511,179250.0,245.67,22.57,7.56,3.31,0.0
20200401:1611,61590.0,88.21,13.87,6.83,2.55,0.0
20200401:1711,6540.0,17.79,4.8,5.81,2.55,0.0
20200401:1811,0.0,0.0,0.0,4.44,2.62,0.0
20200401:1911,0.0,0.0,0.0,3.86,2.34,0.0
20200401:2011,0.0,0.0,0.0,3.22,2.41,0.0
20200401:2111,0.0,0.0,0.0,2.7,2.41,0.0
20200401:2211,0.0,0.0,0.0,2.33,2.48,0.0
20200401:2311,0.0,0.0,0.0,2.16,2.48,0.0
20200402:0011,0.0,0.0,0.0,2.11,2.41,0.0
20200402:0111,0.0,0.0,0.0,1.87,2.48,0.0
20200402:0211,0.0,0.0,0.0,1.61,2.48,0.0
20200402:0311,0.0,0.0,0.0,1.49,2.55,0.0
20200402:0411,0.0,0.0,0.0,1.33,2.62,0.0
20200402:0511,0.0,4.97,2.78,0.99,2.62,0.0
20200402:0611,95220.0,124.74,11.88,1.48,2.62,0.0
20200402:0711,208360.0,249.94,20.73,3.75,2.76,0.0
20200402:0811,380810.0,444.98,28.85,5.68,3.31,0.0
20200402:0911,490160.0,573.36,35.65,7.26,4.0,0.0
20200402:1011,286420.0,342.34,40.4,8.25,4.28,0.0
20200402:1111,152610.0,191.82,42.37,8.81,4.21,0.0
20200402:1211,167410.0,208.71,41.17,9.09,4.48,0.0
20200402:1311,107720.0,141.13,37.06,9.34,4.83,0.0
20200402:1411,76540.0,105.35,30.7,9.33,5.03,0.0
20200402:1511,126130.0,162.85,22.84,9.18,5.1,0.0
20200402:1611,62100.0,89.12,14.13,8.77,5.1,0.0
20200402:1711,5220.0,15.81,5.06,8.15,4.14,0.0
20200402:1811,0.0,0.0,0.0,7.54,4.28,0.0
20200402:1911,0.0,0.0,0.0,7.15,4.41,0.0
20200402:2011,0.0,0.0,0.0,6.82,4.62,0.0
20200402:2111,0.0,0.0,0.0,6.57,4.83,0.0
20200402:2211,0.0,0.0,0.0,6.17,4.83,0.0
20200402:2311,0.0,0.0,0.0,6.0,4.9,0.0
20200403:0011,0.0,0.0,0.0,6.09,4.83,0.0
20200403:0111,0.0,0.0,0.0,5.93,4.55,0.0
20200403:0211,0.0,0.0,0.0,5.54,4.14,0.0
20200403:0311,0.0,0.0,0.0,4.96,3.79,0.0
20200403:0411,0.0,0.0,0.0,4.25,3.66,0.0
20200403:0511,0.0,3.98,3.13,3.48,3.38,0.0
20200403:0611,243250.0,298.55,12.24,3.46,3.38,0.0
20200403:0711,406950.0,475.08,21.09,5.02,4.14,0.0
20200403:0811,475830.0,550.58,29.22,6.05,4.97,0.0
20200403:0911,485240.0,564.1,36.03,7.16,5.17,0.0
20200403:1011,617200.0,722.31,40.79,8.17,5.03,0.0
20200403:1111,453680.0,534.53,42.75,9.09,5.1,0.0
20200403:1211,262110.0,316.2,41.54,9.52,5.1,0.0
20200403:1311,415260.0,493.57,37.39,9.55,4.83,0.0
20200403:1411,271880.0,331.15,31.0,9.56,4.55,0.0
20200403:1511,187540.0,251.37,23.12,9.56,4.48,0.0
20200403:1611,66720.0,112.11,14.39,9.21,3.79,0.0
20200403:1711,11740.0,25.7,5.31,8.54,2.9,0.0
20200403:1811,0.0,0.0,0.0,7.11,2.14,0.0
20200403:1911,0.0,0.0,0.0,6.69,1.59,0.0
20200403:2011,0.0,0.0,0.0,6.35,1.52,0.0
20200403:2111,0.0,0.0,0.0,6.09,1.52,0.0
20200403:2211,0.0,0.0,0.0,5.71,1.59,0.0
20200403:2311,0.0,0.0,0.0,5.39,1.52,0.0
20200404:0011,0.0,0.0,0.0,5.03,1.45,0.0
20200404:0111,0.0,0.0,0.0,4.57,1.45,0.0
20200404:0211,0.0,0.0,0.0,4.11,1.52,0.0
20200404:0311,0.0,0.0,0.0,3.61,1.52,0.0
20200404:0411,0.0,0.0,0.0,3.11,1.52,0.0
20200404:0511,6200.0,17.79,3.48,2.44,1.52,0.0
20200404:0611,248780.0,306.7,12.59,3.02,1.1,0.0
20200404:0711,402160.0,478.66,21.45,5.19,1.17,0.0
20200404:0811,528790.0,630.98,29.59,6.9,1.45,0.0
20200404:0911,591720.0,711.98,36.42,8.2,1.66,0.0
20200404:1011,606060.0,738.18,41.18,9.15,1.31,0.0
20200404:1111,596670.0,732.55,43.14,9.97,1.03,0.0
20200404:1211,542910.0,669.61,41.9,10.91,0.76,0.0
20200404:1311,452470.0,562.18,37.72,11.65,0.41,0.0
20200404:1411,333840.0,424.76,31.29,11.81,0.41,0.0
20200404:1511,184660.0,263.4,23.39,11.82,0.62,0.0
20200404:1611,48590.0,103.84,14.65,11.8,0.76,0.0
20200404:1711,15780.0,31.63,5.57,11.04,1.24,0.0
20200404:1811,0.0,0.0,0.0,9.41,2.0,0.0
20200404:1911,0.0,0.0,0.0,8.09,1.79,0.0
20200404:2011,0.0,0.0,0.0,6.9,2.07,0.0
20200404:2111,0.0,0.0,0.0,5.94,2.21,0.0
20200404:2211,0.0,0.0,0.0,5.2,2.28,0.0
20200404:2311,0.0,0.0,0.0,4.49,2.28,0.0
20200405:0011,0.0,0.0,0.0,3.9,2.28,0.0
20200405:0111,0.0,0.0,0.0,3.44,2.28,0.0
20200405:0211,0.0,0.0,0.0,2.99,2.21,0.0
20200405:0311,0.0,0.0,0.0,2.57,2.21,0.0
20200405:0411,0.0,0.0,0.0,2.26,2.21,0.0
20200405:0511,8760.0,21.53,3.83,2.1,2.34,0.0
20200405:0611,240100.0,293.74,12.94,3.24,2.34,0.0
20200405:0711,392680.0,462.81,21.8,5.56,2.55,0.0
20200405:0811,521630.0,615.7,29.96,7.89,3.03,0.0
20200405:0911,596150.0,711.96,36.8,10.07,3.24,0.0
20200405:1011,625420.0,754.42,41.57,12.0,3.45,0.0
20200405:1111,620480.0,751.69,43.52,13.52,3.79,0.0
20200405:1211,577740.0,700.53,42.26,14.57,4.14,0.0
20200405:1311,472250.0,575.85,38.04,15.11,4.41,0.0
20200405:1411,342220.0,430.75,31.59,15.27,4.48,0.0
20200405:1511,188330.0,268.56,23.66,15.11,4.41,0.0
20200405:1611,52780.0,108.95,14.91,14.59,3.86,0.0
20200405:1711,16310.0,32.62,5.82,13.34,3.59,0.0
20200405:1811,0.0,0.0,0.0,11.73,3.45,0.0
20200405:1911,0.0,0.0,0.0,10.97,3.38,0.0
20200405:2011,0.0,0.0,0.0,10.05,3.38,0.0
20200405:2111,0.0,0.0,0.0,9.28,3.45,0.0
20200405:2211,0.0,0.0,0.0,8.61,3.45,0.0
20200405:2311,0.0,0.0,0.0,8.03,3.45,0.0
20200406:0011,0.0,0.0,0.0,7.48,3.24,0.0
20200406:0111,0.0,0.0,0.0,6.92,3.03,0.0
20200406:0211,0.0,0.0,0.0,6.36,2.9,0.0
20200406:0311,0.0,0.0,0.0,5.87,2.9,0.0
20200406:0411,0.0,0.0,0.0,5.45,2.9,0.0
20200406:0511,13330.0,28.76,4.18,5.14,2.9,0.0
20200406:0611,267110.0,328.39,13.28,5.84,2.83,0.0
20200406:0711,422000.0,502.33,22.15,8.11,2.76,0.0
20200406:0811,541280.0,647.31,30.32,10.51,3.03,0.0
20200406:0911,610400.0,739.9,37.17,12.68,3.1,0.0
20200406:1011,637950.0,783.22,41.96,14.56,3.03,0.0
20200406:1111,618860.0,765.55,43.9,16.13,2.97,0.0
20200406:1211,571840.0,709.85,42.62,17.37,2.97,0.0
20200406:1311,474150.0,592.25,38.37,18.21,2.97,0.0
20200406:1411,342580.0,440.79,31.88,18.68,3.03,0.0
20200406:1511,189600.0,273.24,23.93,18.77,2.97,0.0
20200406:1611,53390.0,112.67,15.17,18.34,2.34,0.0
20200406:1711,16710.0,33.6,6.08,16.73,2.41,0.0
20200406:1811,0.0,0.0,0.0,14.71,2.69,0.0
20200406:1911,0.0,0.0,0.0,14.62,2.69,0.0
20200406:2011,0.0,0.0,0.0,13.52,2.76,0.0
20200406:2111,0.0,0.0,0.0,12.62,2.69,0.0
20200406:2211,0.0,0.0,0.0,11.99,2.69,0.0
20200406:2311,0.0,0.0,0.0,11.53,2.69,0.0
20200407:0011,0.0,0.0,0.0,11.12,2.83,0.0
20200407:0111,0.0,0.0,0.0,10.74,3.03,0.0
20200407:0211,0.0,0.0,0.0,10.15,2.9,0.0
20200407:0311,0.0,0.0,0.0,9.34,2.76,0.0
20200407:0411,0.0,0.0,0.0,8.68,2.69,0.0
20200407:0511,10970.0,25.12,4.52,8.55,2.76,0.0
20200407:0611,201670.0,253.92,13.63,9.24,2.48,0.0
20200407:0711,145230.0,184.95,22.51,10.4,2.76,0.0
